Ngày,Lần cuối,Mở,Cao,Thấp,KL
23/6/2021,26.111,25.835,26.37,25.8,66.10K
24/6/2021,26.05,25.935,26.245,25.865,53.06K
25/6/2021,26.087,26.01,26.38,25.97,49.17K
28/6/2021,26.223,26.19,26.295,25.845,42.31K
29/6/2021,25.901,26.235,26.235,25.58,75.84K
30/6/2021,26.194,25.875,26.275,25.8,44.64K
1/7/2021,26.1,26.25,26.525,26.045,54.77K
2/7/2021,26.501,26.145,26.7,26.1,57.34K
5/7/2021,26.174,26.64,26.91,26.1,80.50K
7/7/2021,26.129,26.265,26.545,26.06,50.06K
8/7/2021,25.987,26.265,26.31,25.875,59.52K
9/7/2021,26.234,26.005,26.3,25.82,45.50K
12/7/2021,26.239,26.185,26.375,25.93,43.37K
13/7/2021,26.14,26.32,26.44,26.005,50.73K
14/7/2021,26.271,26.055,26.575,26.01,65.10K
15/7/2021,26.394,26.325,26.49,26.245,35.26K
16/7/2021,25.795,26.43,26.55,25.64,78.28K
19/7/2021,25.144,25.7,25.805,25.035,86.39K
20/7/2021,24.995,25.24,25.315,24.84,64.68K
21/7/2021,25.255,24.975,25.365,24.79,50.53K
22/7/2021,25.381,25.33,25.515,25.06,48.08K
23/7/2021,25.233,25.48,25.535,25.05,39.88K
26/7/2021,25.318,25.27,25.51,25.175,40.29K
27/7/2021,24.649,25.255,25.32,24.515,80.91K
28/7/2021,24.877,24.73,25.06,24.655,54.85K
29/7/2021,25.782,25.015,25.875,25,70.55K
30/7/2021,25.547,25.6,25.685,25.395,43.33K
2/8/2021,25.575,25.625,25.675,25.345,52.01K
3/8/2021,25.582,25.47,25.665,25.27,45.85K
4/8/2021,25.461,25.59,26.09,25.375,72.93K
5/8/2021,25.292,25.425,25.565,25.115,42.43K
6/8/2021,24.326,25.195,25.23,24.205,113.95K
9/8/2021,23.269,24.34,24.38,22.295,118.53K
10/8/2021,23.392,23.45,23.675,23.22,62.93K
11/8/2021,23.488,23.325,23.565,23.19,70.05K
12/8/2021,23.116,23.515,23.53,22.97,66.98K
13/8/2021,23.779,23.155,23.83,23.13,53.76K
16/8/2021,23.791,23.675,23.89,23.38,42.36K
17/8/2021,23.659,23.84,23.955,23.565,42.59K
18/8/2021,23.422,23.66,23.83,23.265,46.29K
19/8/2021,23.23,23.5,23.515,23.08,51.43K
20/8/2021,23.112,23.21,23.3,22.835,55.72K
23/8/2021,23.656,22.985,23.705,22.925,57.34K
24/8/2021,23.894,23.645,23.975,23.545,52.17K
25/8/2021,23.775,23.875,23.91,23.59,56.58K
26/8/2021,23.55,23.87,23.895,23.42,55.51K
27/8/2021,24.11,23.61,24.18,23.355,61.30K
30/8/2021,24.006,24.13,24.28,23.95,47.98K
31/8/2021,24.006,24.065,24.27,23.83,44.56K
1/9/2021,24.221,23.935,24.325,23.775,48.67K
2/9/2021,23.918,24.2,24.275,23.815,36.86K
3/9/2021,24.802,23.95,24.945,23.91,67.19K
6/9/2021,24.373,24.865,24.895,24.21,69.93K
8/9/2021,24.056,24.39,24.48,23.94,45.43K
9/9/2021,24.177,23.995,24.355,23.865,43.41K
10/9/2021,23.9,24.1,24.345,23.76,39.09K
13/9/2021,23.796,23.79,23.89,23.36,47.76K
14/9/2021,23.885,23.775,23.98,23.435,42.44K
15/9/2021,23.801,23.865,23.94,23.67,32.69K
16/9/2021,22.794,23.865,24,22.585,90.20K
17/9/2021,22.337,22.91,23.13,22.305,66.39K
20/9/2021,22.204,22.33,22.5,22.025,50.98K
21/9/2021,22.611,22.265,22.72,22.21,41.11K
22/9/2021,22.907,22.485,23.15,22.455,51.99K
23/9/2021,22.679,22.695,22.88,22.465,43.74K
24/9/2021,22.425,22.53,22.79,22.09,41.67K
27/9/2021,22.694,22.395,22.865,22.39,36.11K
28/9/2021,22.467,22.625,22.68,22.08,55.49K
29/9/2021,21.485,22.475,22.565,21.41,80.16K
30/9/2021,22.047,21.515,22.225,21.46,66.12K
1/10/2021,22.536,22.185,22.6,21.99,43.51K
4/10/2021,22.644,22.6,22.805,22.29,35.18K
5/10/2021,22.608,22.725,22.73,22.38,27.04K
6/10/2021,22.532,22.635,22.7,22.185,38.89K
7/10/2021,22.658,22.64,22.84,22.385,41.56K
8/10/2021,22.705,22.61,23.22,22.435,69.58K
11/10/2021,22.665,22.685,22.83,22.495,29.93K
12/10/2021,22.514,22.61,22.79,22.325,42.93K
13/10/2021,23.17,22.57,23.285,22.48,71.90K
14/10/2021,23.477,23.1,23.625,22.925,54.28K
15/10/2021,23.349,23.565,23.645,23.1,52.25K
18/10/2021,23.264,23.38,23.495,23.035,47.03K
19/10/2021,23.883,23.25,24.18,23.22,79.07K
20/10/2021,24.445,23.71,24.495,23.615,73.13K
21/10/2021,24.17,24.37,24.55,24.07,58.68K
22/10/2021,24.449,24.22,24.92,24.185,83.28K
25/10/2021,24.592,24.395,24.695,24.365,44.83K
26/10/2021,24.088,24.65,24.655,23.925,61.76K
27/10/2021,24.191,24.22,24.33,23.905,48.09K
28/10/2021,24.12,24.13,24.31,24.02,45.96K
29/10/2021,23.949,24.135,24.14,23.705,57.80K
1/11/2021,24.073,23.985,24.175,23.81,37.06K
2/11/2021,23.507,24.13,24.14,23.43,63.00K
3/11/2021,23.231,23.57,23.665,23.045,67.16K
4/11/2021,23.911,23.53,24.115,23.485,68.46K
5/11/2021,24.157,23.87,24.255,23.665,73.24K
8/11/2021,24.542,24.285,24.59,24.13,67.62K
9/11/2021,24.318,24.55,24.565,24.09,65.11K
10/11/2021,24.772,24.375,25.22,24.04,131.56K
11/11/2021,25.301,24.71,25.365,24.645,82.02K
12/11/2021,25.346,25.35,25.47,24.925,66.39K
15/11/2021,25.105,25.425,25.465,24.97,68.48K
16/11/2021,24.944,25.135,25.49,24.825,77.00K
17/11/2021,25.167,24.86,25.285,24.85,54.35K
18/11/2021,24.9,25.15,25.23,24.73,63.62K
19/11/2021,24.781,24.85,25.04,24.61,67.98K
22/11/2021,24.297,24.67,24.955,24.14,78.54K
23/11/2021,23.435,24.21,24.34,23.28,93.87K
24/11/2021,23.496,23.64,23.695,23.4,54.62K
25/11/2021,23.135,23.61,23.77,22.935,55.88K
29/11/2021,22.852,23.16,23.46,22.775,66.86K
30/11/2021,22.815,22.93,23.355,22.705,68.03K
1/12/2021,22.339,22.875,23.06,22.185,65.42K
2/12/2021,22.316,22.335,22.505,22.215,45.19K
3/12/2021,22.481,22.41,22.59,22.035,54.13K
6/12/2021,22.263,22.61,22.635,22.125,41.15K
7/12/2021,22.523,22.395,22.625,22.23,38.83K
8/12/2021,22.432,22.525,22.58,22.305,28.91K
9/12/2021,22.013,22.435,22.475,21.84,58.89K
10/12/2021,22.195,21.975,22.24,21.815,43.90K
13/12/2021,22.328,22.195,22.43,22.16,31.88K
14/12/2021,21.924,22.35,22.355,21.67,52.45K
15/12/2021,21.545,21.945,22.13,21.41,65.04K
16/12/2021,22.485,22.07,22.56,21.93,56.37K
17/12/2021,22.533,22.53,22.69,22.355,39.31K
20/12/2021,22.291,22.39,22.435,22.19,35.06K
21/12/2021,22.529,22.29,22.805,22.185,45.67K
22/12/2021,22.819,22.525,22.86,22.44,35.70K
23/12/2021,22.94,22.815,22.965,22.68,33.91K
27/12/2021,22.989,22.9,23.15,22.655,39.29K
28/12/2021,23.121,23.105,23.48,23.005,42.75K
29/12/2021,22.858,23.05,23.185,22.6,40.03K
30/12/2021,23.06,22.87,23.155,22.63,30.54K
31/12/2021,23.352,23.095,23.39,23.07,30.39K
3/1/2022,22.81,23.385,23.44,22.69,46.32K
4/1/2022,23.056,22.92,23.14,22.655,44.91K
5/1/2022,23.17,23.095,23.3,22.75,41.19K
6/1/2022,22.19,22.81,22.85,22,73.89K
7/1/2022,22.409,22.195,22.46,21.945,57.76K
10/1/2022,22.462,22.385,22.54,22.205,44.53K
11/1/2022,22.812,22.5,22.86,22.48,48.87K
12/1/2022,23.207,22.82,23.26,22.68,55.76K
13/1/2022,23.162,23.19,23.315,23.025,53.38K
14/1/2022,22.918,23.115,23.345,22.845,50.67K
17/1/2022,23.492,22.995,23.68,22.82,105.83K
19/1/2022,24.231,23.505,24.265,23.43,73.90K
20/1/2022,24.716,24.185,24.755,24.125,75.61K
21/1/2022,24.32,24.525,24.64,24.205,62.05K
24/1/2022,23.8,24.305,24.36,23.595,72.35K
25/1/2022,23.896,24.045,24.045,23.635,53.18K
26/1/2022,23.807,23.85,24.025,23.46,55.62K
27/1/2022,22.676,23.565,23.625,22.585,82.12K
28/1/2022,22.301,22.79,22.83,22.15,63.81K
31/1/2022,22.393,22.475,22.655,22.25,38.42K
1/2/2022,22.595,22.49,23.06,22.405,48.40K
2/2/2022,22.707,22.64,22.875,22.465,38.34K
3/2/2022,22.375,22.65,22.66,21.985,55.03K
4/2/2022,22.475,22.42,22.69,22.1,47.76K
7/2/2022,23.076,22.535,23.11,22.5,58.94K
8/2/2022,23.2,23.025,23.265,22.77,52.51K
9/2/2022,23.341,23.195,23.365,23.095,52.98K
10/2/2022,23.522,23.31,23.735,23.145,77.91K
11/2/2022,23.369,23.205,23.71,22.855,77.04K
14/2/2022,23.848,23.6,23.965,23.555,57.09K
15/2/2022,23.342,23.885,24.015,23.07,61.87K
16/2/2022,23.605,23.38,23.67,23.29,47.87K
17/2/2022,23.875,23.645,23.93,23.44,60.05K
18/2/2022,23.992,23.855,24.115,23.7,52.87K
21/2/2022,24.311,24.06,24.385,23.71,96.22K
23/2/2022,24.553,24.145,24.62,24.05,62.69K
24/2/2022,24.687,24.61,25.67,23.86,107.56K
25/2/2022,24.017,24.33,24.55,23.92,67.32K
28/2/2022,24.366,24.62,24.88,24.155,55.28K
1/3/2022,25.541,24.455,25.65,24.345,68.56K
2/3/2022,25.19,25.505,25.545,24.96,69.47K
3/3/2022,25.212,25.45,25.665,25.075,57.47K
4/3/2022,25.789,25.285,25.92,25.155,70.86K
7/3/2022,25.72,26.025,26.37,25.465,81.50K
8/3/2022,26.895,25.805,27.495,25.55,127.21K
9/3/2022,25.816,26.925,27.39,25.73,87.11K
10/3/2022,26.256,26.06,26.425,25.6,55.85K
11/3/2022,26.16,26.255,26.35,25.695,51.55K
14/3/2022,25.298,26.28,26.29,25.16,52.36K
15/3/2022,25.158,25.26,25.315,24.75,47.79K
16/3/2022,24.71,25.115,25.25,24.55,46.30K
17/3/2022,25.616,25.24,25.75,25.165,40.14K
18/3/2022,25.087,25.595,25.64,24.98,38.06K
21/3/2022,25.313,25.15,25.52,25.05,34.84K
22/3/2022,24.904,25.41,25.59,24.695,45.76K
23/3/2022,25.189,24.915,25.37,24.78,34.15K
24/3/2022,25.92,25.285,26.16,25.17,61.00K
25/3/2022,25.615,25.85,26.035,25.47,37.91K
28/3/2022,25.196,25.725,25.795,24.94,46.26K
29/3/2022,24.736,25.01,25.135,24.045,76.19K
30/3/2022,25.113,24.92,25.265,24.855,38.79K
31/3/2022,25.133,25.035,25.285,24.67,36.61K
1/4/2022,24.654,24.99,25.04,24.565,44.25K
4/4/2022,24.59,24.735,25.005,24.385,41.51K
5/4/2022,24.534,24.665,25.11,24.355,49.22K
6/4/2022,24.458,24.465,24.68,24.2,47.18K
7/4/2022,24.735,24.57,24.78,24.335,48.61K
8/4/2022,24.823,24.725,24.935,24.495,50.94K
11/4/2022,24.987,24.925,25.6,24.795,76.96K
12/4/2022,25.735,25.255,25.84,25.025,74.87K
13/4/2022,26.03,25.585,26.07,25.53,62.66K
14/4/2022,25.7,25.955,26.115,25.46,51.61K
18/4/2022,26.15,25.875,26.495,25.805,52.50K
19/4/2022,25.391,26.055,26.195,25.165,65.30K
20/4/2022,25.271,25.315,25.4,24.98,44.95K
21/4/2022,24.621,25.305,25.31,24.48,69.61K
22/4/2022,24.259,24.72,24.74,24.08,65.63K
25/4/2022,23.67,24.215,24.24,23.42,63.92K
26/4/2022,23.544,23.705,23.975,23.445,45.15K
27/4/2022,23.46,23.59,23.765,23.275,37.58K
28/4/2022,23.181,23.365,23.455,22.94,57.59K
29/4/2022,23.085,23.23,23.65,22.71,55.33K
2/5/2022,22.584,22.785,22.88,22.13,56.21K
3/5/2022,22.665,22.7,22.89,22.44,43.73K
4/5/2022,22.402,22.6,23.125,22.22,58.06K
5/5/2022,22.443,23.04,23.345,22.325,71.88K
6/5/2022,22.367,22.52,22.665,22.11,59.54K
9/5/2022,21.82,22.395,22.395,21.65,80.20K
10/5/2022,21.424,21.77,22.085,21.155,78.50K
11/5/2022,21.575,21.21,21.97,21.2,80.77K
12/5/2022,20.773,21.555,21.625,20.59,82.00K
13/5/2022,21.001,20.635,21.125,20.42,58.68K
16/5/2022,21.551,21.105,21.71,20.835,46.63K
17/5/2022,21.75,21.65,21.925,21.52,39.23K
18/5/2022,21.544,21.665,21.75,21.365,33.87K
19/5/2022,21.908,21.43,22.01,21.25,41.28K
20/5/2022,21.674,21.965,22.08,21.58,34.79K
23/5/2022,21.723,21.78,22.205,21.66,41.17K
24/5/2022,22.063,21.77,22.215,21.645,36.83K
25/5/2022,21.87,22.115,22.145,21.725,32.08K
26/5/2022,21.965,21.975,22.075,21.73,29.70K
27/5/2022,22.096,22.035,22.475,21.94,38.41K
30/5/2022,21.688,22.15,22.31,21.455,67.95K
1/6/2022,21.915,21.535,21.995,21.41,51.15K
2/6/2022,22.275,21.86,22.38,21.785,35.94K
3/6/2022,21.908,22.355,22.525,21.86,37.47K
6/6/2022,22.092,21.945,22.565,21.9,48.16K
7/6/2022,22.178,22.085,22.3,21.84,51.45K
8/6/2022,22.094,22.275,22.275,21.795,44.94K
9/6/2022,21.817,22.085,22.165,21.535,63.62K
10/6/2022,21.931,21.715,22.02,21.235,78.78K
13/6/2022,21.255,22.01,22.04,20.91,88.96K
14/6/2022,20.954,21.07,21.36,20.845,59.21K
15/6/2022,21.42,21.01,21.845,20.97,70.54K
16/6/2022,21.885,21.68,21.97,21.32,52.32K
17/6/2022,21.587,21.955,21.965,21.56,43.90K
20/6/2022,21.768,21.52,21.95,21.43,64.99K
22/6/2022,21.421,21.67,21.675,21.205,55.92K
23/6/2022,21.042,21.42,21.495,20.89,71.94K
24/6/2022,21.125,20.92,21.205,20.545,72.54K
27/6/2022,21.168,21.2,21.535,21.08,48.09K
28/6/2022,20.806,21.17,21.355,20.72,42.01K
29/6/2022,20.738,20.84,21.065,20.61,53.00K
30/6/2022,20.352,20.725,20.785,20.145,61.10K
1/7/2022,19.667,20.29,20.29,19.295,75.67K
4/7/2022,19.121,19.88,20.1,18.97,85.00K
6/7/2022,19.159,19.155,19.325,18.705,66.25K
7/7/2022,19.188,19.17,19.435,19.035,42.48K
8/7/2022,19.236,19.17,19.39,18.935,43.11K
11/7/2022,19.132,19.265,19.31,19.015,38.60K
12/7/2022,18.958,19.055,19.135,18.63,53.27K
13/7/2022,19.194,18.87,19.36,18.79,63.75K
14/7/2022,18.225,19.18,19.18,18.01,82.27K
15/7/2022,18.594,18.335,18.695,18.095,53.07K
18/7/2022,18.84,18.675,18.95,18.585,42.25K
19/7/2022,18.713,18.655,18.845,18.51,36.80K
20/7/2022,18.668,18.695,19.03,18.565,42.47K
21/7/2022,18.719,18.61,18.805,18.12,58.42K
22/7/2022,18.617,18.785,18.88,18.42,47.28K
25/7/2022,18.328,18.54,18.675,18.195,43.12K
26/7/2022,18.535,18.33,18.62,18.285,40.82K
27/7/2022,18.6,18.535,19.095,18.36,62.26K
28/7/2022,19.868,19.05,20,19.01,86.52K
29/7/2022,20.197,19.99,20.35,19.825,64.59K
1/8/2022,20.362,20.335,20.51,20.065,58.52K
2/8/2022,20.139,20.34,20.495,19.915,64.54K
3/8/2022,19.894,19.955,20.14,19.75,47.27K
4/8/2022,20.122,20.045,20.38,19.93,49.82K
5/8/2022,19.842,20.16,20.28,19.47,62.13K
8/8/2022,20.614,19.84,20.745,19.745,68.07K
9/8/2022,20.482,20.695,20.74,20.4,53.85K
10/8/2022,20.742,20.5,20.83,20.315,65.02K
11/8/2022,20.349,20.575,20.605,20.19,56.53K
12/8/2022,20.698,20.26,20.85,20.19,46.59K
15/8/2022,20.272,20.805,20.87,20.02,55.09K
16/8/2022,20.085,20.23,20.25,19.86,41.92K
17/8/2022,19.731,20.105,20.24,19.63,49.57K
18/8/2022,19.464,19.74,19.885,19.41,46.16K
19/8/2022,19.069,19.47,19.48,18.925,55.57K
22/8/2022,18.878,18.97,19.065,18.605,55.52K
23/8/2022,19.026,18.885,19.155,18.65,52.28K
24/8/2022,18.907,19.02,19.105,18.815,42.82K
25/8/2022,19.12,18.995,19.26,18.955,46.31K
26/8/2022,18.746,19.13,19.345,18.68,53.72K
29/8/2022,18.557,18.77,18.77,18.3,33.39K
30/8/2022,18.287,18.675,18.7,18.225,58.00K
31/8/2022,17.882,18.29,18.39,17.8,63.46K
1/9/2022,17.666,17.85,17.865,17.4,66.96K
2/9/2022,17.881,17.665,18.165,17.62,62.96K
5/9/2022,17.908,17.94,18.465,17.815,73.96K
7/9/2022,18.26,17.905,18.4,17.74,49.64K
8/9/2022,18.442,18.395,18.665,18.24,53.20K
9/9/2022,18.767,18.45,18.86,18.445,43.86K
12/9/2022,19.86,18.815,20.005,18.775,82.32K
13/9/2022,19.491,19.785,19.93,19.295,76.43K
14/9/2022,19.569,19.3,19.685,19.215,47.43K
15/9/2022,19.269,19.6,19.625,19.11,50.66K
16/9/2022,19.381,19.175,19.64,18.77,58.15K
19/9/2022,19.358,19.6,19.69,19.235,44.27K
20/9/2022,19.183,19.595,19.605,19.07,42.27K
21/9/2022,19.48,19.265,19.96,19.23,70.73K
22/9/2022,19.617,19.645,19.89,19.25,63.37K
23/9/2022,18.91,19.66,19.745,18.76,82.52K
26/9/2022,18.48,18.85,19.045,18.31,81.81K
27/9/2022,18.337,18.35,18.785,18.295,63.09K
28/9/2022,18.88,18.365,18.965,17.895,83.80K
29/9/2022,18.712,18.91,18.915,18.465,59.25K
30/9/2022,19.039,18.81,19.3,18.745,53.86K
3/10/2022,20.589,18.995,20.78,18.98,98.66K
4/10/2022,21.099,20.745,21.31,20.68,73.44K
5/10/2022,20.544,21.12,21.135,19.985,80.04K
6/10/2022,20.66,20.75,20.93,20.4,49.26K
7/10/2022,20.255,20.71,20.875,20.02,60.63K
10/10/2022,19.615,20.185,20.21,19.525,59.20K
11/10/2022,19.487,19.63,19.725,19.05,60.40K
12/10/2022,18.938,19.175,19.31,18.84,57.22K
13/10/2022,18.918,19.01,19.29,18.41,73.30K
14/10/2022,18.071,18.865,19.055,18.01,69.61K
17/10/2022,18.719,18.16,18.89,18.155,52.19K
18/10/2022,18.6,18.625,18.865,18.49,39.82K
19/10/2022,18.359,18.685,18.755,18.305,36.44K
20/10/2022,18.689,18.405,18.96,18.15,57.78K
21/10/2022,19.066,18.625,19.405,18.205,85.07K
24/10/2022,19.189,19.395,19.675,18.985,61.36K
25/10/2022,19.349,19.195,19.41,18.74,54.44K
26/10/2022,19.486,19.325,19.765,19.18,55.63K
27/10/2022,19.494,19.555,19.66,19.255,58.01K
28/10/2022,19.147,19.565,19.62,18.95,50.43K
31/10/2022,19.119,19.2,19.225,18.865,35.79K
1/11/2022,19.667,19.11,20.04,19.085,74.28K
2/11/2022,19.594,19.635,20.11,19.2,63.23K
3/11/2022,19.43,19.23,19.555,18.805,71.23K
4/11/2022,20.784,19.5,20.965,19.425,112.10K
6/11/2022,20.919,20.57,21.08,20.435,68.48K
7/11/2022,20.919,20.57,21.08,20.435,76.41K
8/11/2022,21.502,20.85,21.72,20.57,95.95K
9/11/2022,21.327,21.425,21.695,21.055,80.56K
10/11/2022,21.702,21.115,21.94,21.045,92.92K
11/11/2022,21.667,21.77,22.16,21.355,77.86K
14/11/2022,22.113,21.77,22.19,21.37,63.15K
15/11/2022,21.518,22.065,22.38,21.45,94.52K
16/11/2022,21.524,21.63,22.155,21.455,71.72K
17/11/2022,20.975,21.505,21.535,20.785,68.30K
18/11/2022,20.997,21.02,21.325,20.87,45.48K
21/11/2022,20.872,20.985,21.04,20.6,49.27K
22/11/2022,21.229,21.05,21.555,21.05,22.91K
23/11/2022,21.526,21.26,21.78,21.095,20.92K
24/11/2022,21.508,21.637,21.73,21.488,
25/11/2022,21.609,21.785,21.88,21.355,30.82K
28/11/2022,21.125,21.64,21.815,21.045,59.18K
29/11/2022,21.436,21.13,21.635,21.06,46.73K
30/11/2022,21.781,21.415,22.41,21.355,63.51K
1/12/2022,22.841,22.41,23.005,22.24,73.64K
2/12/2022,23.25,22.975,23.475,22.48,74.94K
5/12/2022,22.417,23.29,23.69,22.35,72.92K
6/12/2022,22.335,22.435,22.78,22.19,49.86K
7/12/2022,22.922,22.35,23.01,22.255,51.54K
8/12/2022,23.246,22.92,23.425,22.725,44.88K
9/12/2022,23.717,23.305,23.9,23.14,53.44K
12/12/2022,23.403,23.65,23.765,23.32,39.13K
13/12/2022,23.99,23.52,24.39,23.49,74.31K
14/12/2022,24.136,23.965,24.275,23.605,51.52K
15/12/2022,23.305,24.18,24.18,23.155,61.90K
16/12/2022,23.328,23.27,23.445,22.735,51.26K
19/12/2022,23.199,23.415,23.625,23.03,33.18K
20/12/2022,24.271,23.18,24.49,23.05,72.52K
21/12/2022,24.194,24.395,24.525,24.055,36.77K
22/12/2022,23.622,24.195,24.315,23.55,46.20K
23/12/2022,23.92,23.74,24.095,23.685,31.56K
26/12/2022,24.055,24.008,24.168,23.968,
27/12/2022,24.217,24.05,24.495,23.975,45.23K
28/12/2022,23.84,24.24,24.275,23.645,34.29K
29/12/2022,24.25,23.725,24.28,23.69,36.90K
30/12/2022,24.04,24.105,24.36,23.705,40.89K
2/1/2023,24.328,24.177,24.387,24.165,
3/1/2023,24.236,24.305,24.775,24.095,69.96K
4/1/2023,23.964,24.175,24.64,23.745,
5/1/2023,23.424,23.94,24.06,23.26,
6/1/2023,23.982,23.385,24.055,23.345,
9/1/2023,23.871,24.025,24.285,23.725,47.84K
10/1/2023,23.665,23.775,23.905,23.55,42.92K
11/1/2023,23.481,23.72,24.19,23.34,57.03K
12/1/2023,23.914,23.465,24.24,23.465,0.12K
13/1/2023,24.279,23.88,24.31,23.555,0.12K
15/1/2023,24.415,24.422,24.445,24.38,
16/1/2023,24.455,24.413,24.665,24.087,
17/1/2023,23.978,24.38,24.53,23.955,0.13K
18/1/2023,23.569,24.01,24.315,23.495,0.09K
19/1/2023,23.791,23.46,23.94,23.285,0.07K
20/1/2023,23.86,23.95,24.055,23.87,0.03K
23/1/2023,23.481,24.05,24.21,22.79,0.43K
24/1/2023,23.665,23.505,23.74,23.275,0.58K
25/1/2023,23.846,23.585,23.985,23.435,0.33K
26/1/2023,23.937,23.925,24.325,23.63,1.35K
27/1/2023,23.534,23.845,23.85,23.5,0.18K
30/1/2023,23.733,23.675,23.92,23.63,56.12K
31/1/2023,23.836,23.695,23.865,23.05,66.63K
1/2/2023,23.609,23.84,24.15,23.44,65.33K
2/2/2023,23.615,24.065,24.75,23.495,110.84K
3/2/2023,22.405,23.515,23.665,22.325,111.87K
6/2/2023,22.237,22.385,22.635,22.17,66.94K
7/2/2023,22.177,22.305,22.485,22.065,72.08K
8/2/2023,22.42,22.21,22.56,22.205,56.97K
9/2/2023,22.143,22.365,22.615,21.915,67.99K
10/2/2023,22.075,22.015,22.31,21.83,68.26K
13/2/2023,21.852,22.03,22.085,21.785,48.51K
14/2/2023,21.873,21.995,22.04,21.585,73.82K
15/2/2023,21.572,21.865,21.875,21.385,55.51K
16/2/2023,21.71,21.64,21.79,21.4,56.29K
17/2/2023,21.715,21.585,21.8,21.155,67.93K
19/2/2023,21.598,21.753,21.753,21.585,
20/2/2023,21.808,21.595,21.902,21.558,
21/2/2023,21.89,21.7,21.995,21.555,86.91K
22/2/2023,21.677,21.87,22,21.435,50.98K
23/2/2023,21.306,21.52,21.67,21.26,52.99K
24/2/2023,20.81,21.33,21.395,20.725,51.63K
27/2/2023,20.67,20.75,20.82,20.515,7.50K
28/2/2023,20.961,20.64,21.01,20.475,0.51K
1/3/2023,20.959,20.88,21.15,20.88,0.58K
2/3/2023,20.766,20.915,20.915,20.735,
3/3/2023,21.238,20.99,21.385,20.91,
6/3/2023,20.984,21.175,21.22,20.98,0.12K
7/3/2023,20.054,20.985,20.985,19.99,0.06K
8/3/2023,20.005,20.035,20.14,19.83,0.08K
9/3/2023,20.025,20.01,20.03,20.01,0.01K
10/3/2023,20.375,20.145,20.875,19.945,0.05K
13/3/2023,21.793,20.69,21.785,20.69,0.02K
14/3/2023,21.929,21.51,21.91,21.5,0.06K
15/3/2023,21.774,21.6,22.08,21.6,0.02K
16/3/2023,21.588,21.855,21.86,21.58,0.05K
17/3/2023,22.351,21.75,22.065,21.75,0.06K
20/3/2023,22.533,22.63,22.72,22.415,0.01K
21/3/2023,22.324,22.57,22.6,22.205,0.06K
22/3/2023,22.675,22.68,23.065,22.65,0.02K
23/3/2023,23.144,23.1,23.36,22.9,
24/3/2023,23.247,23.24,23.705,23.125,0.02K
27/3/2023,23.075,23.185,23.185,22.945,0.05K
28/3/2023,23.345,23.18,23.425,22.925,0.06K
29/3/2023,23.391,23.315,23.43,23.18,0.19K
30/3/2023,23.989,23.44,24.1,23.37,67.10K
31/3/2023,24.156,24.05,24.31,23.83,59.67K
3/4/2023,24.021,24.285,24.335,23.725,59.79K
4/4/2023,25.101,24.105,25.195,23.97,80.73K
5/4/2023,25.037,25.175,25.295,24.785,66.17K
6/4/2023,25.093,25.09,25.175,24.695,49.82K
10/4/2023,24.912,24.91,25.24,24.775,47.96K
11/4/2023,25.186,25.015,25.275,24.97,54.83K
12/4/2023,25.458,25.185,25.825,25.175,89.02K
13/4/2023,25.925,25.63,26.115,25.515,75.42K
14/4/2023,25.46,25.97,26.235,25.265,94.54K
17/4/2023,25.088,25.44,25.71,24.92,64.63K
18/4/2023,25.484,25.35,25.645,25.255,14.04K
19/4/2023,25.59,25.495,25.675,24.925,18.98K
20/4/2023,25.595,25.58,25.805,25.38,21.43K
21/4/2023,25.28,25.565,25.69,25.21,19.88K
24/4/2023,25.524,25.375,25.535,25.055,
25/4/2023,25.088,25.48,25.655,24.735,
26/4/2023,25.071,25.265,25.515,25.01,
27/4/2023,25.209,25.17,25.41,24.745,
28/4/2023,25.226,25.205,25.35,24.98,
1/5/2023,25.23,25.46,26.21,25.14,
2/5/2023,25.619,25.245,25.765,24.82,
3/5/2023,25.681,25.65,25.91,25.355,
4/5/2023,26.358,25.968,26.363,25.703,
5/5/2023,25.93,26.33,26.435,25.41,
8/5/2023,25.834,25.945,25.99,25.76,
9/5/2023,25.898,25.79,25.93,25.57,45.73K
10/5/2023,25.658,25.84,26.2,25.455,
11/5/2023,24.424,25.545,25.7,24.325,
12/5/2023,24.154,24.37,24.405,23.91,
15/5/2023,24.175,24.03,24.27,23.945,0.17K
16/5/2023,23.783,24.115,24.115,23.71,0.18K
17/5/2023,23.789,23.83,23.94,23.65,0.18K
18/5/2023,23.523,23.84,23.84,23.38,0.35K
19/5/2023,23.948,23.56,24.01,23.555,0.15K
